SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00001Lmr8jYAB,Mesa_MDU_Dobson Ranch Condos,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00000UGWS6YAP,205 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWzkYAH,3438 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWSMYA5,206 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWPNYA5,201 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXUiYAP,550 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVZnYAP,101 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXCwYAP,4128 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXKXYA5,472 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWnuYAH,301 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWvbYAH,3204 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXMeYAP,500 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWzvYAH,3450 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWteYAH,313 S OAK ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX0oYAH,3515 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWlrYAH,300 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWrNYAX,308 W MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXUHYA5,545 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXU1YAP,543 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVdKYAX,104 FM 718 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWVQYA5,212 S EWING ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWzeYAH,3428 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVi0YAH,110 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXERYA5,4197 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXG3YAP,425 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX2WYAX,3673 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWqCYAX,305 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWyxYAH,3381 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXaOYAX,601 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWtdYAH,313 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWtBYAX,312 S AGNEW ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY4sYAH,901 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXV3YAP,554 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXUDYA5,545 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWuCYAX,315 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXUSYA5,548 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWpVYAX,304 JENNINGS AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWoMYAX,302 JENNINGS AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWwnYAH,326 JENNINGS AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXMEYA5,500 E MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVnvYAH,113 S HOVEY ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWnKYAX,301 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGW7gYAH,142 N FM 730 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UG835YAD,100 W WILLBANKS LN BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVpNYAX,115 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWP3YAP,201 N WILSON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXkOYAX,675 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWtHYAX,312 W BOYD AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVmfYAH,112 W WILLBANKS LN BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVnyYAH,113 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWRaYAP,205 E DUNLAP AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWVvYAP,213 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVmPYAX,112 S EWING ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWQzYAP,204 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWqxYAH,307 S AGNEW ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXQlYAP,516 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWq5YAH,305 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVmQYAX,112 S HOVEY ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UG82MYAT,100 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWmEYAX,300 S AGNEW ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXUNYA5,547 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXUVYA5,549 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXItYAP,451 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXiGYAX,650 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVq2YAH,116 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWuxYAH,3188 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXCNYA5,4110 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWtDYAX,312 S EWING ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVqjYAH,117 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWNCYA5,200 N WILSON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVh2YAH,109 N WILSON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWmHYAX,300 S EVANS ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX2HYAX,3631 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWunYAH,318 E LAWRENCE AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXL9YAP,4800 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX4eYAH,3824 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVhEYAX,109 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWN4YAP,200 N HITT ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX73YAH,401 JENNINGS AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXFtYAP,425 JENNINGS AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX1CYAX,3533 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWpwYAH,305 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVqUYAX,117 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWwMYAX,324 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWv8YAH,3192 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVfbYAH,107 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXCZYA5,4118 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWphYAH,304 W MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGW09YAH,128 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX0uYAH,3519 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXLiYAP,489 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXLzYAP,493 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWVsYAP,213 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWtxYAH,314 E LAWRENCE AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXSwYAP,536 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXxCYAX,809 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWrdYAH,309 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXlhYAH,700 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXltYAH,700 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVrEYAX,118 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVgPYAX,108 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXULYA5,546 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWNPYA5,200 S EWING ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXEFYA5,417 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVeAYAX,105 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGY4IYAX,900 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXmGYAX,701 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXalYAH,601 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UG82JYAT,100 E MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXTQYA5,540 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWPQYA5,201 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWncYAH,301 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWmXYAX,300 W MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWSgYAP,206 W MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWszYAH,312 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVfEYAX,106 S HOVEY ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXV8YAP,555 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXURYA5,548 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXGQYA5,430 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX6NYAX,400 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX9ZYAX,408 W MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXypYAH,821 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXfjYAH,624 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVfvYAH,107 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVYuYAP,101 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWOSYA5,201 DERTING RD RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWthYAH,313 W BOYD AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVrdYAH,119 N WILSON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWOaYAP,201 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWqaYAH,306 W BOYD AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWtjYAH,313 W MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWNgYAP,200 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXU7YAP,544 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWrgYAH,309 W MORTON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXOwYAP,508 W KNOX AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWZhYAP,228 N WILSON ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXerYAH,620 E ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWumYAH,3178 E HIGHWAY 114 BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXELYA5,4189 E HIGHWAY 114 RHOME TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWtcYAH,313 S AGNEW ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWnMYAX,301 HIGHWAY 114 E AURORA TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVkyYAH,111 W ROCK ISLAND AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWm4YAH,300 N HITT ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UG82bYAD,100 N EWING ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UG82IYAT,100 E LAWRENCE AVE BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXnMYAX,704 S ALLEN ST BOYD TX,Address_Type__c,,Business,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,UPDATE,kind=bus; from Vetro sync
