Id,Name,Agreement_Name__c,Property_Address__c,field,old_value,new_value
006WR00000wkA8PYAU,Connect on University,,"1255 E University Dr, Mesa, AZ 85203, USA",Property_Street__c,,E University Dr
006WR00000wkA8QYAU,Cornerstone Manor Apartments,Mesa_MDU_Cornerstone Manor Apts,"1955 North Horne, Mesa, AZ 85203, USA",Property_Street_Number__c,,1955
006WR00000wkA8QYAU,Cornerstone Manor Apartments,Mesa_MDU_Cornerstone Manor Apts,"1955 North Horne, Mesa, AZ 85203, USA",Property_Street__c,,North Horne
006WR00000wkA8RYAU,Lakeview at Superstition Springs Amentspart,,"1849 S Power Rd, Mesa, AZ 85206, USA",Property_Street_Number__c,,1849
006WR00000wkA8RYAU,Lakeview at Superstition Springs Amentspart,,"1849 S Power Rd, Mesa, AZ 85206, USA",Property_Street__c,,S Power Rd
006WR00000wkA8SYAU,Horne Patio Homes,,"1535 North Horne Ave, Mesa, Arizona 85203, USA",Property_Street_Number__c,,1535
006WR00000wkA8SYAU,Horne Patio Homes,,"1535 North Horne Ave, Mesa, Arizona 85203, USA",Property_Street__c,,North Horne Ave
006WR00000wkA8TYAU,Saratoga West Condominiums,Solana Beach_MDU_Saratoga West,"371 Longden Lane, Solana Beach, California, USA",Property_Street_Number__c,,371
006WR00000wkA8TYAU,Saratoga West Condominiums,Solana Beach_MDU_Saratoga West,"371 Longden Lane, Solana Beach, California, USA",Property_Street__c,,Longden Lane
006WR00000wkA8UYAU,Gateway Village Apartments,Azle_MDU_Gateway Village Apartments,"313 Gateway St, Azle, TX 76020",Property_Street_Number__c,,313
006WR00000wkA8UYAU,Gateway Village Apartments,Azle_MDU_Gateway Village Apartments,"313 Gateway St, Azle, TX 76020",Property_Street__c,,Gateway St
006WR00000wkA8UYAU,Gateway Village Apartments,Azle_MDU_Gateway Village Apartments,"313 Gateway St, Azle, TX 76020",Property_County__c,,Tarrant
006WR00000wkA8VYAU,Copperstone Apartments,Omaha_MDU_Copperstone Apartments,"8240 Blondo Street, Omaha, NE, USA",Property_Street_Number__c,,8240
006WR00000wkA8VYAU,Copperstone Apartments,Omaha_MDU_Copperstone Apartments,"8240 Blondo Street, Omaha, NE, USA",Property_Street__c,,Blondo Street
006WR00000wkA8VYAU,Copperstone Apartments,Omaha_MDU_Copperstone Apartments,"8240 Blondo Street, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wkA8WYAU,Olive Tree Vistas,,436 W 8th St 85201,Property_Street_Number__c,,436
006WR00000wkA8WYAU,Olive Tree Vistas,,436 W 8th St 85201,Property_Street__c,,W 8th St
006WR00000wkA8XYAU,Corals Apartments,Encinitas_MDU_Corals Apartments,"1749 N Vulcan Ave unit 1, Encinitas, CA 92024, USA",Property_Street_Number__c,,1749
006WR00000wkA8XYAU,Corals Apartments,Encinitas_MDU_Corals Apartments,"1749 N Vulcan Ave unit 1, Encinitas, CA 92024, USA",Property_Street__c,,N Vulcan Ave
006WR00000wkA8YYAU,Vaseo Apartments,,"16220 N 7th St, Phoenix, AZ 85022, USA",Property_Street_Number__c,,16220
006WR00000wkA8YYAU,Vaseo Apartments,,"16220 N 7th St, Phoenix, AZ 85022, USA",Property_Street__c,,N 7th St
006WR00000wkA8ZYAU,Del Mar Downs Condos,Solana Beach_MDU_Del Mar Downs Condos,"190 Del Mar Shores Terrace, Solana Beach, CA 92075, USA",Property_Street_Number__c,,190
006WR00000wkA8ZYAU,Del Mar Downs Condos,Solana Beach_MDU_Del Mar Downs Condos,"190 Del Mar Shores Terrace, Solana Beach, CA 92075, USA",Property_Street__c,,Del Mar Shores Terrace
006WR00000wkA8aYAE,Beau Manor Townhomes,Omaha_MDU_Beau Manor Townhomes,"6304 North 73rd Plaza, Omaha, NE 68134, USA",Property_Street_Number__c,,6304
006WR00000wkA8aYAE,Beau Manor Townhomes,Omaha_MDU_Beau Manor Townhomes,"6304 North 73rd Plaza, Omaha, NE 68134, USA",Property_Street__c,,North 73rd Plaza
006WR00000wkA8aYAE,Beau Manor Townhomes,Omaha_MDU_Beau Manor Townhomes,"6304 North 73rd Plaza, Omaha, NE 68134, USA",Property_County__c,,Douglas
006WR00000wkA8bYAE,Glen at Mesa,,"1233 N Mesa Dr, Mesa, AZ 85201, USA",Property_Street_Number__c,,1233
006WR00000wkA8bYAE,Glen at Mesa,,"1233 N Mesa Dr, Mesa, AZ 85201, USA",Property_Street__c,,N Mesa Dr
006WR00000wkA8cYAE,Eucalyptus Apartments,Encinitas_MDU_Eucalyptus Apartments,"1201 N Vulcan Ave, Encinitas, CA, USA",Property_Street_Number__c,,1201
006WR00000wkA8cYAE,Eucalyptus Apartments,Encinitas_MDU_Eucalyptus Apartments,"1201 N Vulcan Ave, Encinitas, CA, USA",Property_Street__c,,N Vulcan Ave
006WR00000wkA8dYAE,Glenhaven Estates,,"2345 E Main St, Mesa, AZ 85213, USA",Property_Street_Number__c,,2345
006WR00000wkA8dYAE,Glenhaven Estates,,"2345 E Main St, Mesa, AZ 85213, USA",Property_Street__c,,E Main St
006WR00000wkA8eYAE,Park Crest,Omaha_MDU_Park Crest,"6407 Park Crest Drive Omaha, NE 68127, USA",Property_Street_Number__c,,6407
006WR00000wkA8eYAE,Park Crest,Omaha_MDU_Park Crest,"6407 Park Crest Drive Omaha, NE 68127, USA",Property_Street__c,,Park Crest Drive Omaha
006WR00000wkA8eYAE,Park Crest,Omaha_MDU_Park Crest,"6407 Park Crest Drive Omaha, NE 68127, USA",Property_County__c,,Douglas
006WR00000wkA8fYAE,Bernard Richard Apartments,Omaha_MDU_Bernard Richard Apartments,"4619 N 56th St, Omaha, NE 68104, USA",Property_Street_Number__c,,4619
006WR00000wkA8fYAE,Bernard Richard Apartments,Omaha_MDU_Bernard Richard Apartments,"4619 N 56th St, Omaha, NE 68104, USA",Property_Street__c,,N 56th St
006WR00000wkA8fYAE,Bernard Richard Apartments,Omaha_MDU_Bernard Richard Apartments,"4619 N 56th St, Omaha, NE 68104, USA",Property_County__c,,Douglas
006WR00000wkA8gYAE,Hillside Park Apartments,Omaha_MDU_Hillside Park Apartments,"3108 Davenport St, Omaha, NE 68131, USA",Property_Street_Number__c,,3108
006WR00000wkA8gYAE,Hillside Park Apartments,Omaha_MDU_Hillside Park Apartments,"3108 Davenport St, Omaha, NE 68131, USA",Property_Street__c,,Davenport St
006WR00000wkA8gYAE,Hillside Park Apartments,Omaha_MDU_Hillside Park Apartments,"3108 Davenport St, Omaha, NE 68131, USA",Property_County__c,,Douglas
006WR00000wkA8hYAE,Mesa Royale Apts,,"1825 N Stapley Dr, Mesa, AZ 85203, USA",Property_Street_Number__c,,1825
006WR00000wkA8hYAE,Mesa Royale Apts,,"1825 N Stapley Dr, Mesa, AZ 85203, USA",Property_Street__c,,N Stapley Dr
006WR00000wkA8iYAE,La Cascada,Mesa_MDU_La Cascada Apts,"441 North Lesueur, Mesa, AZ 85203, USA",Property_Street_Number__c,,441
006WR00000wkA8iYAE,La Cascada,Mesa_MDU_La Cascada Apts,"441 North Lesueur, Mesa, AZ 85203, USA",Property_Street__c,,North Lesueur
006WR00000wkA8jYAE,La Casita MHP,,"425 E McKellips Rd, Mesa, AZ 85203, USA",Property_Street_Number__c,,425
006WR00000wkA8jYAE,La Casita MHP,,"425 E McKellips Rd, Mesa, AZ 85203, USA",Property_Street__c,,E McKellips Rd
006WR00000wkA8kYAE,Santa Helena Park Condominiums,Solana Beach_MDU_Santa Helena Park Condominiums,"1047 Santa Helena Park Ct, Solana Beach, CA 92075, USA",Property_Street_Number__c,,1047
006WR00000wkA8kYAE,Santa Helena Park Condominiums,Solana Beach_MDU_Santa Helena Park Condominiums,"1047 Santa Helena Park Ct, Solana Beach, CA 92075, USA",Property_Street__c,,Santa Helena Park Ct
006WR00000wkA8lYAE,La Mer Condos,,"76 Cofair Court, Solana Beach, CA, USA",Property_Street_Number__c,,76
006WR00000wkA8lYAE,La Mer Condos,,"76 Cofair Court, Solana Beach, CA, USA",Property_Street__c,,Cofair Court
006WR00000wkA8mYAE,4813-4823 Boyd St Apartments,Omaha_MDU_4813-4823 Boyd St Apartments,"4823 Boyd St #3, Omaha, NE 68104",Property_Street_Number__c,,4823
006WR00000wkA8mYAE,4813-4823 Boyd St Apartments,Omaha_MDU_4813-4823 Boyd St Apartments,"4823 Boyd St #3, Omaha, NE 68104",Property_Street__c,,Boyd St
006WR00000wkA8mYAE,4813-4823 Boyd St Apartments,Omaha_MDU_4813-4823 Boyd St Apartments,"4823 Boyd St #3, Omaha, NE 68104",Property_County__c,,Douglas
006WR00000wkA8nYAE,Ville de Sante Terrace Apartments (1),Omaha_MDU_Ville de Sante Terrace Apartments,"6025 Ville De Sante Dr, Omaha, NE 68104",Property_Street_Number__c,,6025
006WR00000wkA8nYAE,Ville de Sante Terrace Apartments (1),Omaha_MDU_Ville de Sante Terrace Apartments,"6025 Ville De Sante Dr, Omaha, NE 68104",Property_Street__c,,Ville De Sante Dr
006WR00000wkA8nYAE,Ville de Sante Terrace Apartments (1),Omaha_MDU_Ville de Sante Terrace Apartments,"6025 Ville De Sante Dr, Omaha, NE 68104",Property_County__c,,Douglas
006WR00000wkA8oYAE,Buenas North Harris (Harris Place Apts old name),Mesa_MDU_Buenas North Harris,"43 N Harris Dr, Mesa, AZ 85203, USA",Property_Street_Number__c,,43
006WR00000wkA8oYAE,Buenas North Harris (Harris Place Apts old name),Mesa_MDU_Buenas North Harris,"43 N Harris Dr, Mesa, AZ 85203, USA",Property_Street__c,,N Harris Dr
006WR00000wkA8pYAE,Caravelle Apartments,Omaha_MDU_Caravelle Apartments,"7582 Miami Plaza, Omaha, NE, USA",Property_Street_Number__c,,7582
006WR00000wkA8pYAE,Caravelle Apartments,Omaha_MDU_Caravelle Apartments,"7582 Miami Plaza, Omaha, NE, USA",Property_Street__c,,Miami Plaza
006WR00000wkA8pYAE,Caravelle Apartments,Omaha_MDU_Caravelle Apartments,"7582 Miami Plaza, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wkA8qYAE,Aspen Condos,Omaha_MDU_Aspen Condos,8941 Miami St Omaha NE,Property_Street_Number__c,,8941
006WR00000wkA8qYAE,Aspen Condos,Omaha_MDU_Aspen Condos,8941 Miami St Omaha NE,Property_Street__c,,Miami St
006WR00000wkA8qYAE,Aspen Condos,Omaha_MDU_Aspen Condos,8941 Miami St Omaha NE,Property_County__c,,Douglas
006WR00000wkA8rYAE,Laurel Hill Apartments,Omaha_MDU_Laurel Hill Apartments,"6003 Laurel Ave, Omaha, NE 68104",Property_Street_Number__c,,6003
006WR00000wkA8rYAE,Laurel Hill Apartments,Omaha_MDU_Laurel Hill Apartments,"6003 Laurel Ave, Omaha, NE 68104",Property_Street__c,,Laurel Ave
006WR00000wkA8rYAE,Laurel Hill Apartments,Omaha_MDU_Laurel Hill Apartments,"6003 Laurel Ave, Omaha, NE 68104",Property_County__c,,Douglas
006WR00000wkA8sYAE,Magana Apartments,,"1628 E Broadway Rd, Mesa, AZ 85204, USA",Property_Street_Number__c,,1628
006WR00000wkA8sYAE,Magana Apartments,,"1628 E Broadway Rd, Mesa, AZ 85204, USA",Property_Street__c,,E Broadway Rd
006WR00000wkA8tYAE,Corby Castle Apts,Omaha_MDU_Corby Castle Apts,"N 102nd St, Omaha, NE 68134",Property_Street__c,,N 102nd St
006WR00000wkA8tYAE,Corby Castle Apts,Omaha_MDU_Corby Castle Apts,"N 102nd St, Omaha, NE 68134",Property_County__c,,Douglas
006WR00000wkA8uYAE,Lepuy Apartments,Omaha_MDU_Lepuy Apartments,"7810 Blondo St, Omaha, NE 68134",Property_Street_Number__c,,7810
006WR00000wkA8uYAE,Lepuy Apartments,Omaha_MDU_Lepuy Apartments,"7810 Blondo St, Omaha, NE 68134",Property_Street__c,,Blondo St
006WR00000wkA8uYAE,Lepuy Apartments,Omaha_MDU_Lepuy Apartments,"7810 Blondo St, Omaha, NE 68134",Property_County__c,,Douglas
006WR00000wkA8vYAE,Coronado Condominiums,Omaha_MDU_Coronado Condominiums,"770 N 93rd St, Omaha, NE 68114",Property_Street_Number__c,,770
006WR00000wkA8vYAE,Coronado Condominiums,Omaha_MDU_Coronado Condominiums,"770 N 93rd St, Omaha, NE 68114",Property_Street__c,,N 93rd St
006WR00000wkA8vYAE,Coronado Condominiums,Omaha_MDU_Coronado Condominiums,"770 N 93rd St, Omaha, NE 68114",Property_County__c,,Douglas
006WR00000wkA8wYAE,Cypress Pointe II Apartment Complex,Omaha_MDU_Cypress Pointe II Apartment Complex,"6025 Hartman Ave, Omaha, NE ",Property_Street_Number__c,,6025
006WR00000wkA8wYAE,Cypress Pointe II Apartment Complex,Omaha_MDU_Cypress Pointe II Apartment Complex,"6025 Hartman Ave, Omaha, NE ",Property_Street__c,,Hartman Ave
006WR00000wkA8wYAE,Cypress Pointe II Apartment Complex,Omaha_MDU_Cypress Pointe II Apartment Complex,"6025 Hartman Ave, Omaha, NE ",Property_County__c,,Douglas
006WR00000wkA8xYAE,IMT Desert Palm Village,,"1215 E Vista Del Cerro Dr, Tempe, AZ 85281, USA",Property_Street_Number__c,,1215
006WR00000wkA8xYAE,IMT Desert Palm Village,,"1215 E Vista Del Cerro Dr, Tempe, AZ 85281, USA",Property_Street__c,,E Vista Del Cerro Dr
006WR00000wkA8yYAE,78th Place Apartments,Omaha_MDU_78th Street Apartments,"343 South 78th Street, Omaha, NE, USA",Property_Street_Number__c,,343
006WR00000wkA8yYAE,78th Place Apartments,Omaha_MDU_78th Street Apartments,"343 South 78th Street, Omaha, NE, USA",Property_Street__c,,South 78th Street
006WR00000wkA8zYAE,6314 Boyd Street,Omaha_MDU_Boyd Street Apartments,"6314 Boyd Street, Omaha, NE, USA",Property_Street_Number__c,,6314
006WR00000wkA8zYAE,6314 Boyd Street,Omaha_MDU_Boyd Street Apartments,"6314 Boyd Street, Omaha, NE, USA",Property_Street__c,,Boyd Street
006WR00000wkA8zYAE,6314 Boyd Street,Omaha_MDU_Boyd Street Apartments,"6314 Boyd Street, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wkA90YAE,Villa Del Rey _ FF Freddy,Killeen_MDU_Villa Del Rey Apartments,"317 West Dean Avenue, Killeen, TX, USA",Property_Street_Number__c,,317
006WR00000wkA90YAE,Villa Del Rey _ FF Freddy,Killeen_MDU_Villa Del Rey Apartments,"317 West Dean Avenue, Killeen, TX, USA",Property_Street__c,,West Dean Avenue
006WR00000wkA90YAE,Villa Del Rey _ FF Freddy,Killeen_MDU_Villa Del Rey Apartments,"317 West Dean Avenue, Killeen, TX, USA",Property_County__c,,Bell
006WR00000wkA91YAE,Bloomfield Forum,Omaha_MDU_Bloomfield,"9804 Nicholas Street, Omaha, NE",Property_Street_Number__c,,9804
006WR00000wkA91YAE,Bloomfield Forum,Omaha_MDU_Bloomfield,"9804 Nicholas Street, Omaha, NE",Property_Street__c,,Nicholas Street
006WR00000wkA91YAE,Bloomfield Forum,Omaha_MDU_Bloomfield,"9804 Nicholas Street, Omaha, NE",Property_County__c,,Douglas
006WR00000wkA92YAE,The Springs at 1100,Killeen_MDU_The Springs at 1100,"1100 Willow Springs Road, Killeen, TX, USA",Property_Street_Number__c,,1100
006WR00000wkA92YAE,The Springs at 1100,Killeen_MDU_The Springs at 1100,"1100 Willow Springs Road, Killeen, TX, USA",Property_Street__c,,Willow Springs Road
006WR00000wkA92YAE,The Springs at 1100,Killeen_MDU_The Springs at 1100,"1100 Willow Springs Road, Killeen, TX, USA",Property_County__c,,Bell
006WR00000wkA93YAE,Woodstone Townhomes,,"7914 West Dodge Road #329, Omaha, NE, USA",Property_Street_Number__c,,7914
006WR00000wkA93YAE,Woodstone Townhomes,,"7914 West Dodge Road #329, Omaha, NE, USA",Property_Street__c,,West Dodge Road
006WR00000wkA94YAE,Cortland Riverside Apartments,,"6032 Travertine Ln, Fort Worth, TX, USA",Property_Street_Number__c,,6032
006WR00000wkA94YAE,Cortland Riverside Apartments,,"6032 Travertine Ln, Fort Worth, TX, USA",Property_Street__c,,Travertine Ln
006WR00000wkA95YAE,Parkwood Apartments,Mineral Wells_MDU_Parkwood Apartments,"2901 Northeast 2nd Street, Mineral Wells, TX, USA",Property_Street_Number__c,,2901
006WR00000wkA95YAE,Parkwood Apartments,Mineral Wells_MDU_Parkwood Apartments,"2901 Northeast 2nd Street, Mineral Wells, TX, USA",Property_Street__c,,Northeast 2nd Street
006WR00000wkA95YAE,Parkwood Apartments,Mineral Wells_MDU_Parkwood Apartments,"2901 Northeast 2nd Street, Mineral Wells, TX, USA",Property_County__c,,Palo Pinto
006WR00000wkA96YAE,Birchway Quarry Falls Apartments,,"820 Old Decatur Road, Fort Worth, TX, USA",Property_Street_Number__c,,820
006WR00000wkA96YAE,Birchway Quarry Falls Apartments,,"820 Old Decatur Road, Fort Worth, TX, USA",Property_Street__c,,Old Decatur Road
006WR00000wkA97YAE,Arbol Residences of Santa Rosa,,"300 Fountaingrove Pkwy, Santa Rosa, CA, USA",Property_Street_Number__c,,300
006WR00000wkA97YAE,Arbol Residences of Santa Rosa,,"300 Fountaingrove Pkwy, Santa Rosa, CA, USA",Property_Street__c,,Fountaingrove Pkwy
006WR00000wkA98YAE,Churchill at Golden Triangle,Keller_MDU_Churchill at Golden Triangle,"11432 Churchill Park Way, Fort Worth, TX, USA",Property_Street_Number__c,,11432
006WR00000wkA98YAE,Churchill at Golden Triangle,Keller_MDU_Churchill at Golden Triangle,"11432 Churchill Park Way, Fort Worth, TX, USA",Property_Street__c,,Churchill Park Way
006WR00000wkA98YAE,Churchill at Golden Triangle,Keller_MDU_Churchill at Golden Triangle,"11432 Churchill Park Way, Fort Worth, TX, USA",Property_County__c,,Tarrant
006WR00000wkA99YAE,Oasis at Mesa Palms,,"1418 N Country Club Dr, Mesa, AZ 85201, USA",Property_Street_Number__c,,1418
006WR00000wkA99YAE,Oasis at Mesa Palms,,"1418 N Country Club Dr, Mesa, AZ 85201, USA",Property_Street__c,,N Country Club Dr
006WR00000wkA9AYAU,Partridge Place,,513-561 W 9th Pl Mesa AZ 85201,Property_Street_Number__c,,513-561
006WR00000wkA9AYAU,Partridge Place,,513-561 W 9th Pl Mesa AZ 85201,Property_Street__c,,W 9th Pl
006WR00000wkA9BYAU,Cedar Ridge Apartments,Georgetown_MDU_Cedar_Ridge_Apts,"1500 Northwest Boulevard, Georgetown, TX, USA",Property_Street_Number__c,,1500
006WR00000wkA9BYAU,Cedar Ridge Apartments,Georgetown_MDU_Cedar_Ridge_Apts,"1500 Northwest Boulevard, Georgetown, TX, USA",Property_Street__c,,Northwest Boulevard
006WR00000wkA9CYAU,Brookside,,"3604 S W S Young Dr, Killeen, TX, USA",Property_Street_Number__c,,3604
006WR00000wkA9CYAU,Brookside,,"3604 S W S Young Dr, Killeen, TX, USA",Property_Street__c,,S W S Young Dr
006WR00000wkA9DYAU,College Park Apartments,Killeen_MDU_College Park Apartment,"1201 North College Street, Killeen, TX, USA",Property_Street_Number__c,,1201
006WR00000wkA9DYAU,College Park Apartments,Killeen_MDU_College Park Apartment,"1201 North College Street, Killeen, TX, USA",Property_Street__c,,North College Street
006WR00000wkA9DYAU,College Park Apartments,Killeen_MDU_College Park Apartment,"1201 North College Street, Killeen, TX, USA",Property_County__c,,Bell
006WR00000wkA9EYAU,Allora Georgetown,,"3001 Northeast Inner Loop, Georgetown, TX, USA",Property_Street_Number__c,,3001
006WR00000wkA9EYAU,Allora Georgetown,,"3001 Northeast Inner Loop, Georgetown, TX, USA",Property_Street__c,,Northeast Inner Loop
006WR00000wkA9FYAU,Azle Creek Apartments,Azle_MDU_Azle Creek Apartments,"514-527 W Main St, Azle, TX, USA",Property_Street_Number__c,,514-527
006WR00000wkA9FYAU,Azle Creek Apartments,Azle_MDU_Azle Creek Apartments,"514-527 W Main St, Azle, TX, USA",Property_Street__c,,W Main St
006WR00000wkA9FYAU,Azle Creek Apartments,Azle_MDU_Azle Creek Apartments,"514-527 W Main St, Azle, TX, USA",Property_County__c,,Parker
006WR00000wkA9GYAU,College Park,Weatherford_MDU_College Park,"202 College Park Dr, Weatherford, TX, USA",Property_Street_Number__c,,202
006WR00000wkA9GYAU,College Park,Weatherford_MDU_College Park,"202 College Park Dr, Weatherford, TX, USA",Property_Street__c,,College Park Dr
006WR00000wkA9HYAU,Cypress View Villas,Weatherford_MDU_Cypress View Villas Apartments,"200 Atwood Court, Weatherford, TX, USA",Property_Street_Number__c,,200
006WR00000wkA9HYAU,Cypress View Villas,Weatherford_MDU_Cypress View Villas Apartments,"200 Atwood Court, Weatherford, TX, USA",Property_Street__c,,Atwood Court
006WR00000wkA9IYAU,Clear Creek Mobile Home Park,,"7500 South Clear Creek Road, Killeen, TX, USA",Property_Street_Number__c,,7500
006WR00000wkA9IYAU,Clear Creek Mobile Home Park,,"7500 South Clear Creek Road, Killeen, TX, USA",Property_Street__c,,South Clear Creek Road
006WR00000wkA9JYAU,Park Centre Casitas Condos,,"1001 North Pasadena, Mesa, AZ 85201, USA",Property_Street_Number__c,,1001
006WR00000wkA9JYAU,Park Centre Casitas Condos,,"1001 North Pasadena, Mesa, AZ 85201, USA",Property_Street__c,,North Pasadena
006WR00000wkA9KYAU,River Oaks Apartments,Killeen_MDU_River Oaks Apartments,"101 South Twin Creek Drive, Killeen, TX, USA",Property_Street_Number__c,,101
006WR00000wkA9KYAU,River Oaks Apartments,Killeen_MDU_River Oaks Apartments,"101 South Twin Creek Drive, Killeen, TX, USA",Property_Street__c,,South Twin Creek Drive
006WR00000wkA9KYAU,River Oaks Apartments,Killeen_MDU_River Oaks Apartments,"101 South Twin Creek Drive, Killeen, TX, USA",Property_County__c,,Bell
006WR00000wkA9LYAU,Stepping Stone Apartments,Taylor_MDU_Stepping Stone Apartments,"2501 Davis Street, Taylor, TX, USA",Property_Street_Number__c,,2501
006WR00000wkA9LYAU,Stepping Stone Apartments,Taylor_MDU_Stepping Stone Apartments,"2501 Davis Street, Taylor, TX, USA",Property_Street__c,,Davis Street
006WR00000wkA9MYAU,Grace Place Apartments,,"301 Grace Lane, Taylor, TX, USA",Property_Street_Number__c,,301
006WR00000wkA9MYAU,Grace Place Apartments,,"301 Grace Lane, Taylor, TX, USA",Property_Street__c,,Grace Lane
006WR00000wkA9NYAU,Village at East Riverside,,"1301 Crossing Place, Austin, TX, USA",Property_Street_Number__c,,1301
006WR00000wkA9NYAU,Village at East Riverside,,"1301 Crossing Place, Austin, TX, USA",Property_Street__c,,Crossing Place
006WR00000wkAB3YAM,Persimmon Terrace Apartments,,"12100 Persimmon Terrace, Auburn, CA, USA",Property_Street_Number__c,,12100
006WR00000wkAB3YAM,Persimmon Terrace Apartments,,"12100 Persimmon Terrace, Auburn, CA, USA",Property_Street__c,,Persimmon Terrace
006WR00000wkAB4YAM,Vista Torre,,"5959 Van Alstine Ave, Carmichael, CA, USA",Property_Street_Number__c,,5959
006WR00000wkAB4YAM,Vista Torre,,"5959 Van Alstine Ave, Carmichael, CA, USA",Property_Street__c,,Van Alstine Ave
006WR00000wkAB5YAM,Oakwood,,"828 Nord Ave, Chico, CA, USA",Property_Street_Number__c,,828
006WR00000wkAB5YAM,Oakwood,,"828 Nord Ave, Chico, CA, USA",Property_Street__c,,Nord Ave
006WR00000wkAB6YAM,Tuscana Townhomes,,"315 Mt Oso Ave, Tracy, CA, USA",Property_Street_Number__c,,315
006WR00000wkAB6YAM,Tuscana Townhomes,,"315 Mt Oso Ave, Tracy, CA, USA",Property_Street__c,,Mt Oso Ave
006WR00000wkAB7YAM,Moonlight,,"455 West Chestnut Street, Dixon, CA, USA",Property_Street_Number__c,,455
006WR00000wkAB7YAM,Moonlight,,"455 West Chestnut Street, Dixon, CA, USA",Property_Street__c,,West Chestnut Street
006WR00000wkAB8YAM,Porvenir Estates II,,"16901 West Tornado Avenue, Huron, CA, USA",Property_Street_Number__c,,16901
006WR00000wkAB8YAM,Porvenir Estates II,,"16901 West Tornado Avenue, Huron, CA, USA",Property_Street__c,,West Tornado Avenue
