Id,Name,Business_Base_Address__c,Market__c,State__c,City__c,Circuit_ID__c,FDH_Name__c,Serving_Area__c,Import_DateTime__c
a01WR00000lKIfcYAG,13450 ALTA VISTA RD LEASING OFFICE ROANOKE TX 76262,13450 ALTA VISTA RD ROANOKE TX,DFW,TX,ROANOKE,TX0605-FB02010240A,,SA06,2025-10-06T16:08:33.000+0000
a01WR00000lKIfdYAG,13524 ALTA VISTA RD ROANOKE TX 76262,13524 ALTA VISTA RD ROANOKE TX,DFW,TX,ROANOKE,TX0605-FB01010340A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfeYAG,136 SPRINGHILL RD N BOYD TX 76023,136 SPRINGHILL RD N BOYD TX,DFW,TX,BOYD,TX0602-001000006A,,SA08,2025-10-06T16:08:33.000+0000
a01WR00000lKIfgYAG,1500 COUNTY ROAD 313 JARRELL TX 76537,1500 COUNTY ROAD 313 JARRELL TX,JARRELL,TX,JARRELL,TX1202-010000023A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKIfhYAG,151 QUEST CT KELLER TX 76248,151 QUEST CT KELLER TX,DFW,TX,KELLER,TX0606-012000002A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfjYAG,1661 COUNTY ROAD 313 LEASING OFFICE JARRELL TX 76537,1661 COUNTY ROAD 313 JARRELL TX,JARRELL,TX,JARRELL,TX0602-011250025A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKIfkYAG,1700 CROSS CREEK LN LIBERTY HILL TX 78642,1700 CROSS CREEK LN LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-033000001A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIflYAG,1706 N 2ND ST UNIT OFFICE KILLEEN TX 76541,1706 N 2ND ST KILLEEN TX,KILLEEN,TX,KILLEEN,TX1310-006560185A,,SA10,2025-10-06T16:08:33.000+0000
a01WR00000lKIfqYAG,1805 COUNTY ROAD 314 JARRELL TX 76537,1805 COUNTY ROAD 314 JARRELL TX,JARRELL,TX,JARRELL,TX1202-007000206A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKIfsYAG,1919 COUNTY ROAD 313 GYM JARRELL TX,1919 COUNTY ROAD 313 JARRELL TX,JARRELL,TX,JARRELL,TX0602-011140214A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKIm6YAG,1920 W LINDNER AVE UNIT OFFICE MESA AZ 85202,1920 W LINDNER AVE MESA AZ,MESA,AZ,MESA,AZ0101-FB10150215A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIm7YAG,193 LA VENTA LOOP LIBERTY HILL TX 78642,193 LA VENTA LOOP LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-030000198A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIm8YAG,207 HUDSON ST NEWARK TX 76071,207 HUDSON ST NEWARK TX,DFW,TX,NEWARK,TX0602-008000377A,,SA08,2025-10-06T16:08:33.000+0000
a01WR00000lKIm9YAG,209 HUDSON ST NEWARK TX 76071,209 HUDSON ST NEWARK TX,DFW,TX,NEWARK,TX0602-008000268A,,SA08,2025-10-06T16:08:33.000+0000
a01WR00000lKImBYAW,22805 RONALD REAGAN BLVD GEORGETOWN TX 78642,22805 RONALD REAGAN BLVD GEORGETOWN TX,SANTA RITA,TX,GEORGETOWN,TX2001-010000238A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImCYAW,2323 WOLF RANCH PKWY LEASING OFFICE GEORGETOWN TX 78628,2323 WOLF RANCH PKWY GEORGETOWN TX,GEORGETOWN,TX,GEORGETOWN,TX0807-FB01940194A,,SA07,2025-10-06T16:08:33.000+0000
a01WR00000lKImDYAW,237 BELANGER CANYON DR LIBERTY HILL TX 78642,237 BELANGER CANYON DR LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-030000085A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImEYAW,2427 W ONZA AVE MESA AZ 85202,2427 W ONZA AVE MESA AZ,MESA,AZ,MESA,AZ0101-017001240A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImGYAW,2633 BLUE MOUND RD W HASLET TX 76052,2633 BLUE MOUND RD W HASLET TX,DFW,TX,HASLET,TX0601-022000002A,,SA04,2025-10-06T16:08:33.000+0000
a01WR00000lKImHYAW,2645 W ISABELLA AVE MESA AZ 85202,2645 W ISABELLA AVE MESA AZ,MESA,AZ,MESA,AZ0101-010000896A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImIYAW,2730 S PENNINGTON MESA AZ 85202,2730 S PENNINGTON MESA AZ,MESA,AZ,MESA,AZ0101-001000033A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImJYAW,300 CHISHOLM CREEK PKWY RHOME TX 76071,300 CHISHOLM CREEK PKWY RHOME TX,DFW,TX,RHOME,TX0602-005000007A,,SA03,2025-10-06T16:08:33.000+0000
a01WR00000lKImKYAW,3000 BELLA LAGO DR FORT WORTH TX 76244,3000 BELLA LAGO DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0605-006000242A,,SA06,2025-10-06T16:08:33.000+0000
a01WR00000lKImLYAW,303 FINLEY ST HUTTO TX 78634,303 FINLEY ST HUTTO TX,HUTTO,TX,HUTTO,TX1101-019000156A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImMYAW,303 W FM 487 JARRELL TX 76537,303 W FM 487 JARRELL TX,JARRELL,TX,JARRELL,TX1201-002000197A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImNYAW,308 W ROCK ISLAND AVE BOYD TX 76023,308 W ROCK ISLAND AVE BOYD TX,DFW,TX,BOYD,TX0602-001000526A,,SA08,2025-10-06T16:08:33.000+0000
a01WR00000lKImOYAW,3112 SANGRIA LN FORT WORTH TX 76177,3112 SANGRIA LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0605-006000162A,,SA06,2025-10-06T16:08:33.000+0000
a01WR00000lKImPYAW,3332 SWITCHGRASS CIR UNIT 1115 FORT WORTH TX 76177,3332 SWITCHGRASS CIR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-FB06780278A,,SA09,2025-10-06T16:08:33.000+0000
a01WR00000lKImQYAW,3350 AMADOR DR FITNESS FORT WORTH TX 76177,3350 AMADOR DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-FB06010293A,,SA09,2025-10-06T16:08:33.000+0000
a01WR00000lKImRYAW,3400 TRIDENS CIR MAINTENANCE FORT WORTH TX 76177,3400 TRIDENS CIR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-FB06060290A,,SA09,2025-10-06T16:08:33.000+0000
a01WR00000lKImSYAW,3401 AMADOR DR OFFICE B FORT WORTH TX 76177,3401 AMADOR DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-FB04020210A,,SA09,2025-10-06T16:08:33.000+0000
a01WR00000lKImTYAW,3412 LAKE RD KILLEEN TX 76543,3412 LAKE RD KILLEEN TX,KILLEEN,TX,KILLEEN,TX1302-010000038A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKImUYAW,3429 LASSO RD FORT WORTH TX 76262,3429 LASSO RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0605-004000124A,,SA06,2025-10-06T16:08:33.000+0000
a01WR00000lKImVYAW,351 COUNTY ROAD 260 LIBERTY HILL TX 78642,351 COUNTY ROAD 260 LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-008000408A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImWYAW,355 E BOB JONES RD SOUTHLAKE TX 76092,355 E BOB JONES RD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0603-019000002A,,SA13,2025-10-06T16:08:33.000+0000
a01WR00000lKImXYAW,359 E DENTON ST RHOME TX 76078,359 E DENTON ST RHOME TX,DFW,TX,RHOME,TX0602-002000124A,,SA08,2025-10-06T16:08:33.000+0000
a01WR00000lKImYYAW,3616 CREEK BOTTOM DR UNIT 7107 ROANOKE TX 76262,3616 CREEK BOTTOM DR ROANOKE TX,DFW,TX,ROANOKE,TX0605-FB01630163A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImZYAW,3725 SLEEPY RIVER DR ELEVATOR ROANOKE TX 76262,3725 SLEEPY RIVER DR ROANOKE TX,DFW,TX,ROANOKE,TX0605-FB01010341A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImaYAG,3848 N 100TH AVE OMAHA NE 68134,3848 N 100TH AVE OMAHA NE,OMAHA,NE,OMAHA,NE0104-015000145A,,SA04,2025-10-06T16:08:33.000+0000
a01WR00000lKImbYAG,400 BOURLAND RD BUS KELLER TX 76248,400 BOURLAND RD KELLER TX,DFW,TX,KELLER,TX0606-FB07020190A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImcYAG,400 S ALLEN ST UNIT OFFICE BOYD TX 76023,400 S ALLEN ST BOYD TX,DFW,TX,BOYD,TX0602-FB01170049A,,SA08,2025-10-06T16:08:33.000+0000
a01WR00000lKImdYAG,411 W AVENUE K JARRELL TX 76537,411 W AVENUE K JARRELL TX,JARRELL,TX,JARRELL,TX1201-002000096A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImeYAG,4141 HORIZON NORTH PKWY UNIT CLUBHOUSE DALLAS TX 75287,4141 HORIZON NORTH PKWY DALLAS TX,DFW,TX,DALLAS,TX0608-FB01690269A,,SA10,2025-10-06T16:08:33.000+0000
a01WR00000lKImfYAG,416 CITATION DR JARRELL TX 76537,416 CITATION DR JARRELL TX,JARRELL,TX,JARRELL,TX1201-001000041A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImgYAG,420 CITATION DR JARRELL TX 76537,420 CITATION DR JARRELL TX,JARRELL,TX,JARRELL,TX1201-001000043A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImhYAG,436 PERRYVILLE LOOP LIBERTY HILL TX 78642,436 PERRYVILLE LOOP LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-006000108A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImiYAG,450 COUNTY ROAD 258 LIBERTY HILL TX 78642,450 COUNTY ROAD 258 LIBERTY HILL TX,LIBERTY HILL,TX,LIBERTY HILL,TX1403-007000183A,,SA03,2025-10-06T16:08:33.000+0000
a01WR00000lKImjYAG,4503 HUNTINGTON AVE OMAHA NE 68152,4503 HUNTINGTON AVE OMAHA NE,OMAHA,NE,OMAHA,NE0102-017000039A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKImkYAG,489 COUNTY ROAD 4840 HASLET TX 76052,489 COUNTY ROAD 4840 HASLET TX,DFW,TX,HASLET,TX0602-015000239A,,SA05,2025-10-06T16:08:33.000+0000
a01WR00000lKImlYAG,4896 BOB WILLS DR FORT WORTH TX 76244,4896 BOB WILLS DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0607-014000343A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImmYAG,500 N TARRANT PKWY OFFICE KELLER TX 76248,500 N TARRANT PKWY KELLER TX,DFW,TX,KELLER,TX0607-FB05010161A,,SA19,2025-10-06T16:08:33.000+0000
a01WR00000lKImnYAG,504 EXPLORATION CIR LIBERTY HILL TX 78642,504 EXPLORATION CIR LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-001000183A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImoYAG,505 BLAKE ST KILLEEN TX 76541,505 BLAKE ST KILLEEN TX,KILLEEN,TX,KILLEEN,TX1312-008000142A,,SA12,2025-10-06T16:08:33.000+0000
a01WR00000lKImpYAG,534 E VETERANS MEMORIAL BLVD HARKER HEIGHTS TX 76548,534 E VETERANS MEMORIAL BLVD HARKER HEIGHTS TX,HARKER HEIGHTS,TX,HARKER HEIGHTS,TX1001-008000439A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImqYAG,5601 GOLDEN TRIANGLE BLVD FORT WORTH TX 76244,5601 GOLDEN TRIANGLE BLVD FORT WORTH TX,DFW,TX,FORT WORTH,TX0606-FB13010309A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImrYAG,6340 VANE ST OMAHA NE 68152,6340 VANE ST OMAHA NE,OMAHA,NE,OMAHA,NE0102-001000094A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKImtYAG,700 W WALNUT ST DECATUR TX 76234,700 W WALNUT ST DECATUR TX,DECATUR,TX,DECATUR,TX0501-009000183A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImuYAG,7820 FORT ST OMAHA NE 68134,7820 FORT ST OMAHA NE,OMAHA,NE,OMAHA,NE0103-001000101A,,SA03,2025-10-06T16:08:33.000+0000
a01WR00000lKImvYAG,786 CEDARWOOD CT HASLET TX 76052,786 CEDARWOOD CT HASLET TX,DFW,TX,HASLET,TX0605-021000068A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImwYAG,804 GREAT LAWN BND LIBERTY HILL TX 78642,804 GREAT LAWN BND LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-016000055A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKImxYAG,804 OAK HILL DR KILLEEN TX 76541,804 OAK HILL DR KILLEEN TX,KILLEEN,TX,KILLEEN,TX1312-006000025A,,SA12,2025-10-06T16:08:33.000+0000
a01WR00000lKImyYAG,8318 IOWA ST OMAHA NE 68122,8318 IOWA ST OMAHA NE,OMAHA,NE,OMAHA,NE0104-020000159A,,SA04,2025-10-06T16:08:33.000+0000
a01WR00000lKImzYAG,8345 CROWN POINT AVE OMAHA NE 68134,8345 CROWN POINT AVE OMAHA NE,OMAHA,NE,OMAHA,NE0103-024000097A,,SA03,2025-10-06T16:08:33.000+0000
a01WR00000lKIn0YAG,8660 N BEACH ST LEASING OFFICE FORT WORTH TX 76244,8660 N BEACH ST FORT WORTH TX,DFW,TX,FORT WORTH,TX0607-FB03010399A,,SA09,2025-10-06T16:08:33.000+0000
a01WR00000lKIn1YAG,89 E SANTA RITA BLVD LIBERTY HILL TX 78642,89 E SANTA RITA BLVD LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-033000002A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIn2YAG,91 E SANTA RITA BLVD LIBERTY HILL TX 78642,91 E SANTA RITA BLVD LIBERTY HILL TX,SANTA RITA,TX,LIBERTY HILL,TX2001-033000003A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIn3YAG,923 WINTER CHERRY LN HASLET TX 76052,923 WINTER CHERRY LN HASLET TX,DFW,TX,HASLET,TX0605-021000016A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIn4YAG,9765 SINCLAIR ST FORT WORTH TX 76244,9765 SINCLAIR ST FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-022000167A,,SA09,2025-10-06T16:08:33.000+0000
a01WR00000lKIn5YAG,9917 EDDLEMAN CT FORT WORTH TX 76244,9917 EDDLEMAN CT FORT WORTH TX,DFW,TX,FORT WORTH,TX0607-014000408A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIn7YAG,6728 PARK VISTA BLVD OFFICE WATAUGA TX 76137,6728 PARK VISTA BLVD WATAUGA TX,DFW,TX,WATAUGA,TX0607-FB04020215A,,SA18,2025-10-06T16:08:33.000+0000
a01WR00000lLUp1YAG,2310 2310 FONTENELLE BD BD OMAHA NE,2310 2310 FONTENELLE BD BD OMAHA NE,OMAHA,NE,OMAHA,NE0112-005000126A,NE_OMAHA_SA12_FDH05,SA12,2025-10-06T18:05:13.000+0000
a01WR00000tUtd8YAC,3805 PARK RD OMAHA NE,3805 PARK RD OMAHA NE,OMAHA,NE,OMAHA,NE0106-037000129A,NE_OMAHA_SA06_FDH37,SA06,2026-01-20T19:22:01.000+0000
a01WR00000tUtmSYAS,5314 CORBY ST OMAHA NE,5314 CORBY ST OMAHA NE,OMAHA,NE,OMAHA,NE0112-003080024A,NE_OMAHA_SA12_FDH03,SA12,2025-12-08T16:00:25.000+0000
